default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,verified,average_tweets_per_day,account_age_days,account_type
True,False,7816,459795,152,True,True,2.231,4068,human
False,False,706,252,21,False,False,0.839,2343,human
True,False,3910,332,329,True,False,0.514,2273,human
False,False,71,505079,721,False,True,1.632,4360,human
True,False,2355,25,603,False,False,0.047,3328,human
True,False,49,2,0,False,False,0.225,1155,bot
False,False,58370,486,1741,True,False,7.353,4142,human
False,False,5982,341,808,False,False,5.669,1332,human
True,False,2171,0,137,False,False,0.767,2875,bot
False,False,927,137,125,False,False,0.538,4204,human
False,False,1865,4318,702,False,False,8.149,4093,human
True,False,660,4,22,False,False,0.393,2244,bot
True,False,119,8,87,False,False,0.017,1235,bot
False,False,4166,93551,1253,False,True,4.48,4169,human
True,False,51462,1170,463,False,False,7.112,3019,human
False,False,0,852,0,False,False,178.803,3725,bot
False,False,391,4642,83,True,False,5.284,4067,bot
True,False,0,311191,6,False,True,4.67,4065,human
False,False,24740,16210,806,True,True,5.444,3603,human
True,False,11586,345,162,True,False,11.816,1457,human
True,False,2209,43,46,False,False,0.831,3584,human
False,False,20259,1000,862,True,False,28.287,3397,human
True,False,134,0,0,False,False,0.173,1101,human
True,False,556,50,528,False,False,0.038,2398,bot
False,False,373,1075,1493,True,False,0.637,4158,human
False,False,37,12421,237,False,True,0.154,3045,human
True,True,19,11,0,False,False,0.142,1546,human
True,False,299,13,2,False,False,0.033,1893,bot
False,False,5874,3451,4195,False,False,4.174,4941,human
False,False,4472,3598,2663,False,True,2.555,3689,human
False,False,5528,522137,1040,False,True,4.501,4543,human
False,False,22327,1180,1035,False,False,20.707,3439,human
False,False,19103,1728,734,True,False,6.231,1978,human
True,False,1115,44,191,False,False,0.868,902,human
True,True,3,150,0,False,False,0.08,3107,human
False,False,1419,1166,1734,True,False,0.643,4062,human
False,False,1767,144,232,True,False,3.093,4087,human
True,False,921,0,2,False,False,1.005,1278,bot
True,False,6384,1550,106,False,True,2.335,3219,human
False,False,2096,59,313,False,False,1.491,2847,bot
True,False,4996,629,2727,True,False,0.637,4107,human
False,False,54493,597,2162,True,False,7.417,2549,human
False,False,57,2394363,473,True,True,7.61,3356,human
True,False,305,75,61,True,False,0.042,3082,human
True,False,28,2,0,False,False,0.174,1160,bot
True,False,73589,450,1822,True,False,8.669,2285,human
False,False,3516,223308,946,False,True,2.335,3981,human
False,False,987,5,91,False,False,0.303,2851,human
False,False,27,955009,231,False,True,1.771,4137,human
False,False,319,1495907,400,True,True,0.915,3955,human
False,False,1884,195,0,True,False,1.819,3560,human
True,False,13218,326,560,True,False,4.867,2728,human
False,False,1264,2309,406,False,False,0.744,4110,human
False,False,1441,13,38,True,False,0.561,3986,bot
False,False,2062,1245,340,False,True,0.832,2882,human
False,False,132,226840,184,False,True,2.802,3916,human
True,False,338,8,0,False,False,0.022,2947,bot
True,False,1332,12,13,False,False,0.911,1463,bot
True,False,7074,447,1962,False,False,2.048,3169,bot
True,False,38,1,0,False,False,0.292,1156,bot
False,False,3683,659,296,True,False,18.96,1948,human
True,False,257,2083189,855,True,True,4.18,3466,human
False,False,452,145,168,True,False,1.719,4164,human
False,False,265,1179752,504,False,True,4.411,3966,human
False,False,848,1036198,470,False,True,3.032,4040,human
False,False,524,1,17,False,False,0.84,1872,bot
False,False,5842,1248868,2780,True,True,12.419,4152,human
False,False,976,26,1098,True,False,0.38,3863,human
False,False,5821,612,68,True,False,5.423,4343,human
False,False,86244,5454,875,False,False,31.44,1345,human
False,False,13,935303,105,True,False,1.574,3741,human
True,False,6918,40,82,False,False,1.348,1312,human
True,False,315,399,311,True,True,0.371,1274,human
False,False,2340,1378,1783,False,False,3.206,1987,human
True,False,125,1,0,False,False,0.178,1445,human
False,False,466,47,870,False,False,0.13,3615,bot
True,False,280,20,76,True,False,0.067,4004,bot
True,False,356,38,333,False,False,0.025,2273,bot
False,False,23547,2691269,770,False,True,4.762,2926,human
False,False,152836,1234379,1756,True,False,60.366,3773,bot
True,False,16,916,1666,False,False,12.381,3760,bot
True,False,5597,65,0,False,False,5.832,1949,bot
True,False,1340,4,8,False,False,0.704,2914,bot
True,False,1704,20,50,False,False,1.902,1751,bot
False,False,36193,869,646,False,False,17.378,4152,human
False,False,30857,484967,414,True,True,3.808,4125,human
False,False,34530,435,305,True,False,6.977,2803,human
False,False,25732,1100,443,False,False,10.554,3617,human
False,False,23398,1604,1566,True,False,10.674,3953,human
False,False,1,661768,300,False,True,1.502,4018,human
False,False,24,197,0,True,False,2.784,3896,human
True,False,33069,4074,4483,True,False,4.599,3133,human
True,False,9182,755,618,False,False,0.01,1779,human
False,False,4226,8,516,False,False,0.984,1301,human
False,False,1968,1775164,154,False,True,52.117,4586,bot
False,False,35678,228,989,True,False,3.958,4165,human
False,False,2492,116,0,False,False,1.376,4026,bot
False,False,9,1752188,755,True,True,0.059,4170,human
True,False,9354,393,653,True,False,2.335,2957,human
True,False,140825,1529,4011,True,False,20.981,3396,human
False,False,22860,67,261,False,False,2.345,3460,human
True,False,2312,11,0,False,False,1.43,2242,bot
False,False,40788,1154,327,True,False,23.471,2321,human
True,False,31943,92,121,True,False,1.85,1186,human
False,False,5022,4580,4672,False,False,42.294,3073,human
True,False,1199,3,16,False,False,0.738,1216,bot
True,False,209109,7711,5754,True,False,79.531,2504,human
False,False,742,1770619,527,True,True,14.797,4232,bot
False,False,1849,93,0,True,False,0.107,3769,human
True,False,611,30,0,False,False,0.012,3255,bot
False,False,1820,977,1821,True,False,2.24,3439,human
True,False,21914,283,337,True,False,6.683,2594,human
True,False,4221,19314,599,True,True,2.176,3349,human
False,False,67895,667,3153,False,False,1.781,4543,human
True,False,1146,12,9,True,False,0.457,3811,bot
False,False,10462,23965,16162,False,False,1.788,2886,human
True,False,0,788,794,False,False,132.349,3867,bot
False,False,10172,848,777,False,False,3.234,3068,bot
False,False,522,9,0,False,False,0.255,3035,bot
False,False,1057,0,0,False,False,0.448,2284,bot
False,False,2647,308,214,True,False,1.124,4095,human
True,False,181432,667,719,True,False,24.753,2335,human
False,False,65,1510124,91,False,True,1.168,3758,human
False,False,969,989,1126,True,False,9.261,2921,bot
False,False,1,0,0,False,False,0.003,3516,bot
True,False,10253,349,2325,True,False,0.771,2826,human
False,False,884,7993554,741,True,True,1.399,4072,human
False,False,413,259,447,True,False,1.647,3779,human
True,False,432,2398385,35,False,True,0.257,3365,human
True,False,5707,185,289,True,False,2.254,850,human
False,False,9207,13585,12339,True,True,3.053,3168,human
True,False,38,21,0,False,False,0.275,1265,bot
True,False,677,13,0,True,False,0.283,2810,bot
True,False,7451,50,397,True,False,0.798,1483,human
True,False,12586,118,106,True,False,0.777,1480,human
False,False,34023,414594,5796,True,True,4.785,2634,human
True,False,19,1,11,False,False,0.008,3096,human
True,False,203,17,71,True,False,0.322,1160,human
False,False,36984,654,864,True,False,5.727,3725,human
True,False,14,0,0,False,False,0.141,1155,bot
False,False,2832,6100025,87,True,True,3.117,2569,human
True,False,1390,11,31,False,False,1.059,1866,bot
False,False,53163,585,1000,True,False,7.094,2046,human
False,False,1715,942525,667,True,True,2.997,4152,human
False,False,1285,13244,270,False,False,0.912,4012,human
True,False,766,121,108,True,False,0.319,4180,human
False,False,1156,176,978,True,False,1.417,3236,human
True,False,68,0,0,False,False,0.113,1445,human
True,False,2170,9,39,False,False,0.508,1619,bot
False,False,445,375,412,True,False,22.627,4209,human
True,False,964,27147,1008,False,True,1.898,4067,human
False,False,1928,12,0,False,False,0.781,3386,bot
True,False,1341,39,660,False,False,2.539,843,bot
False,False,53,19,333,False,False,0.12,4467,human
False,False,4355,47755,564,True,False,2.019,3709,human
True,False,1103,151,644,True,False,0.392,4117,bot
False,False,6084,2532,1912,False,False,2.913,1660,human
False,False,1707,95,146,False,False,2.426,3797,human
True,False,403,44,89,False,False,3.283,1740,bot
False,False,24555,464,47,True,False,37.135,1201,human
True,False,3307,0,192,False,False,0.704,3077,bot
False,False,41,3353983,1011,True,True,0.697,4212,human
False,False,5180,300,396,True,False,8.334,3295,bot
False,False,61654,321,2451,True,False,3.05,4026,human
True,False,1222,20,875,False,False,0.621,2148,bot
False,False,1295,430,1300,True,False,8.726,3711,human
True,False,95,45,0,True,False,0.364,2849,human
False,False,5372,2347517,253,True,True,0.998,3110,human
True,False,4295,1130,1386,True,False,9.299,3519,bot
False,False,3053,220312,6234,True,True,3.633,4360,human
False,False,1053,363,631,True,False,8.056,4378,human
False,False,1672,15410,211,False,True,5.027,2962,human
True,False,1089,268,236,False,False,0.33,2041,bot
False,False,697,634,170,False,False,16.959,2918,human
True,False,6868,2284,1630,True,True,1.049,4161,human
False,False,177,2985479,230,True,True,0.765,3170,human
True,False,95,0,0,False,False,0.128,1091,human
False,False,10203,119,582,True,False,0.319,4199,human
True,False,10079,2185,449,True,False,5.569,3377,human
False,False,110,173,576,True,False,0.235,3788,human
True,True,1280,390,2115,True,False,1.296,1350,human
False,False,972,400,91,True,False,0.369,4073,human
False,False,24,34704055,55,False,True,0.588,3831,human
False,False,353,451,290,False,False,0.381,4066,human
False,False,5469,101672,1317,True,False,55.992,4113,human
True,False,1035,82,121,True,False,0.448,3107,bot
False,False,51069,1242,1177,True,False,115.685,3865,bot
True,False,443,37,392,False,False,0.001,2505,bot
False,False,0,16,3,False,False,3.967,1353,bot
False,False,7331,306922,329,True,True,2.742,4002,human
False,False,2152,4344666,914,False,True,2.311,4125,human
True,False,1,335187,0,False,False,1.424,4081,human
False,False,10018,13102,2124,True,True,2.602,2784,human
True,False,1063,85,521,False,False,0.872,1992,bot
False,False,3150,50,306,False,False,0.155,2198,human
True,False,17,0,0,False,False,0.094,1155,bot
True,False,3148,68,558,False,False,0.944,3691,bot
False,False,2155,1747612,111,True,True,1.288,3752,human
True,False,2432,33,89,True,False,0.912,3788,bot
True,False,500,17,0,False,False,0.033,3126,bot
True,False,106,1,0,False,False,0.127,1108,human
True,False,11376,59,328,False,False,0.366,3347,human
False,False,21532,6738,2905,True,True,3.373,3002,human
False,False,2334,1046802,67,False,False,4.328,4057,human
False,False,20399,139880,843,True,False,8.619,3049,human
False,False,15377,1180,1824,False,False,3.288,3254,human
False,False,9050,142218,141106,True,False,18.278,2892,bot
False,False,7611,1033234,482,True,True,0.706,3529,human
False,False,13924,105649,437,True,True,8.641,4202,human
False,False,1498,600319,2160,True,True,16.578,4107,human
True,False,727,8,0,False,False,0.601,1774,bot
False,False,2028,691,518,False,False,0.428,2463,human
False,False,3838,13608823,1474,True,True,12.576,4180,human
True,False,81819,480,447,True,False,7.731,2310,human
False,False,695,289989,760,True,True,0.722,3484,human
True,False,163,4,0,False,False,0.015,2050,bot
True,False,9787,23877,351,True,True,2.882,2626,human
False,False,47810,2825,2003,True,False,19.024,3125,human
False,False,2272,38,0,False,False,1.014,3204,bot
True,False,1486,2,20,False,False,0.634,3409,bot
False,False,8292,220140,625,False,True,1.246,4543,human
True,False,91,6866,7,False,False,7.348,1622,bot
True,False,0,4,0,False,False,0.001,1417,human
True,False,1375,14,0,False,False,0.55,3775,bot
False,False,4498,574,1378,True,False,8.761,3274,human
True,False,2653,41,0,False,False,1.686,2780,bot
False,False,60,1215,1750,True,False,2.016,4169,human
True,False,224,100081,4058,False,False,1.726,2234,human
False,False,7138,1545,618,True,False,10.101,3455,human
True,False,754,19,23,False,False,0.312,1259,bot
True,False,2301,16,14,False,False,0.869,3389,bot
True,False,126,3,0,False,False,0.153,1445,human
True,False,785,23,240,False,False,2.356,2574,human
True,False,1148,123,305,True,False,0.441,4245,human
False,False,0,30,1,False,False,2.252,1910,bot
False,False,19849,257,189,False,False,2.52,2401,human
True,False,1021,176,241,True,False,0.683,904,human
False,False,2703,498,522,False,False,1.444,3887,bot
True,False,1945,718261,416,True,True,0.657,3742,human
False,False,12697,1013,566,True,False,23.89,2335,human
True,False,567,681189,58,True,True,0.364,3141,human
True,False,12905,1237,435,False,False,10.324,1205,bot
False,False,861,1656984,127,True,True,1.229,3988,human
False,False,839,84819,385,True,False,2.763,4209,human
False,False,9306,1005,1234,True,False,3.014,1991,human
False,False,2773,635,393,True,False,6.346,2130,human
True,False,64,1,0,False,False,0.109,1445,human
True,False,1885,14,0,True,False,0.652,4145,bot
True,False,173,3,0,False,False,0.003,3640,bot
True,False,4852,16,856,False,False,1.054,2693,bot
True,False,562,18,0,False,False,0.224,3358,bot
False,False,1349,12,199,False,False,0.564,2916,bot
False,False,1148,6,101,False,False,0.517,3297,bot
True,False,7207,200,353,True,False,2.309,1057,human
False,False,2258,828719,667,True,True,7.895,4149,human
False,False,0,5076,1973,False,True,1.766,3129,human
True,False,1071,178,533,True,False,1.079,3053,human
True,False,2300,1224,1879,True,False,9.86,2482,bot
False,False,30052,115,151,False,False,1.847,3007,human
False,False,2002,220,750,True,False,0.655,4117,human
False,False,4769,174,386,True,False,31.769,3698,human
False,False,56,297712,4879,False,False,18.491,3968,human
False,False,4506,506,310,True,False,3.231,3395,bot
False,False,7,2,0,False,False,0.055,3825,human
False,False,13942,435,519,True,False,2.03,4940,human
False,False,3100,547,740,True,False,1.92,3002,human
True,False,2003,10,0,False,False,1.093,2642,bot
False,False,8176,320,0,True,False,2.62,2944,bot
False,False,2104,40,3,False,False,0.869,3157,bot
False,False,7,3343391,42,False,True,0.207,4378,human
True,False,0,189,839,False,False,1.868,2743,bot
False,False,42716,1227,1060,True,False,44.807,3644,human
False,False,19213,1736,3557,True,True,1.495,4268,human
False,False,1333,194,97,True,False,0.625,4080,human
False,False,49659,26804,2753,False,True,4.61,3625,human
True,False,13,3,0,False,False,0.115,1217,bot
True,False,9096,1870,332,True,False,4.9,1823,human
True,False,11351,355171,4975,True,True,9.368,4231,human
False,False,362,1280621,209,False,True,2.147,3723,human
False,False,2308,1578556,196,True,True,23.238,3844,bot
False,False,13090,1058,735,True,False,9.154,3771,human
True,False,1332,6,37,False,False,0.921,1446,bot
True,False,74,0,0,False,False,0.121,1445,human
True,False,347,0,0,False,False,0.496,1427,human
False,False,14,564,0,False,False,0.062,4071,human
False,False,12763,633,901,True,False,12.423,3754,human
False,False,219,55,115,False,False,0.436,2196,human
True,False,148,0,0,False,False,0.237,1376,human
True,False,233,49,500,False,False,0.018,2943,bot
False,False,82418,3367,902,True,False,18.729,3212,human
False,False,57753,3179,4996,False,False,9.939,4129,human
True,False,2724,135,132,True,False,2.109,2195,human
False,False,27100,2435,2542,False,False,2.506,3502,human
False,False,0,52,4,False,False,79.91,1851,bot
False,False,2533,1089,1132,True,False,2.104,4836,human
False,False,6,1693280,284,False,True,0.32,4136,human
False,False,4253,898,675,True,False,12.953,3377,human
False,False,39453,468,633,False,False,14.217,3042,human
False,False,39739,1208910,1086,True,True,10.887,3948,human
False,False,16872,727,4995,False,False,13.56,1515,human
True,False,1240,1135,1795,True,True,2.485,2383,human
False,False,72,6,0,False,False,0.053,2484,human
False,False,871,2636746,1729,False,True,2.239,3818,human
False,False,86,194,602,True,False,0.515,4171,human
False,False,26559,14844,250,False,True,0.871,3786,human
False,False,8664,415,464,True,False,2.77,3244,human
True,False,12828,1097,201,True,False,35.344,3070,bot
True,False,2155,171,251,True,False,0.661,4637,bot
True,True,222,14,35,True,False,0.024,4245,bot
False,False,18677,209,231,True,False,8.694,1796,human
False,False,100734,489290,2705,True,True,8.198,4145,human
False,False,543,98,648,True,False,0.288,3087,human
False,False,2872,5032,407,False,True,1.883,3648,human
False,False,33692,1340,1125,True,False,37.283,2448,bot
False,False,10564,977,1112,True,False,5.97,2474,human
False,False,7562,299592,357,True,True,3.239,3728,human
False,False,44974,1007857,2332,False,True,4.055,4123,human
False,False,188690,2529,2263,True,False,10.453,3123,human
True,False,23527,95,427,True,False,0.567,4022,human
False,False,13384,3406,1404,True,False,2.732,2735,human
False,False,6388,863,331,True,False,0.005,4489,human
True,False,482,226,440,False,False,0.174,4130,human
False,False,396,70405,139,True,True,9.215,3810,human
False,False,2086,23,30,False,False,0.775,3753,bot
False,False,120,374,475,True,False,3.229,4085,human
False,False,308,158969,155,True,False,30.282,4058,bot
True,False,7988,1084,1468,False,False,1.299,3390,human
True,False,1864,6061,0,False,False,0.516,2857,human
False,False,7325,532,806,False,False,2.29,4082,human
True,False,0,96,3,False,False,0.622,1301,bot
False,False,1084,5160,599,True,False,0.587,1085,bot
True,False,3471,467,313,True,False,0.787,1115,human
True,False,6302,173,256,False,False,0.196,1415,human
False,False,1405,16,138,False,False,1.237,1630,bot
True,False,2518,332,920,True,False,1.41,943,human
False,False,6977,1695,708,True,False,2.104,4158,human
True,False,19,153,38,False,False,0.03,1485,human
False,False,559,916439,93,True,True,0.35,3914,human
False,False,532,8,109,False,False,0.178,776,human
True,False,16,1,24,False,False,0.179,1231,bot
False,False,14,5,0,False,False,0.008,3508,bot
False,False,43727,4716,1677,True,False,20.565,2960,human
False,False,2486,730,698,True,False,1.42,4029,human
True,False,782,13,2662,False,False,0.51,2029,bot
False,False,2144,3,3,False,False,0.842,3609,bot
False,False,441,1419,387,False,False,1.041,2442,bot
False,False,108,41,453,False,False,5.335,3339,human
False,False,264,1003929,130,True,True,0.528,2513,human
False,False,47216,1413,1925,True,False,7.147,4378,human
False,False,4962,994,0,False,False,4.976,3021,bot
False,False,24553,1139,124,True,False,6.515,4118,human
True,False,212,655,188,True,False,0.213,1131,human
True,False,50150,11356,10111,True,False,45.969,1493,human
False,False,2253,60,129,False,False,0.733,4110,bot
True,False,1252,251,294,True,False,0.466,2611,human
False,False,589,32152575,1,True,True,1.197,3821,human
False,False,5843,16321,837,True,False,6.492,4768,human
True,False,53,1768363,278,False,True,0.685,3555,human
False,False,8220,2280,3331,True,False,1.834,4129,human
True,False,84,1,0,False,False,0.107,1445,human
True,False,81,1,0,False,False,0.145,1445,human
False,False,29445,427,564,True,False,5.398,3554,human
True,False,223,231,63,False,False,0.015,3047,bot
True,False,9483,54,200,True,False,2.154,1367,human
True,False,100,4,0,False,False,0.165,1445,human
False,False,81762,95197,3113,True,True,31.053,3356,human
True,False,461,24,98,True,False,0.303,1863,human
True,False,2359,174,0,False,False,1.186,2871,bot
False,False,2023,13,41,False,False,1.278,2250,bot
False,False,81929,254,589,True,False,15.211,4095,human
False,False,36818,270,170,True,False,9.096,2466,human
False,False,11659,3728,1755,False,False,17.471,3185,human
False,False,15755,1151,660,True,False,38.3,3412,human
True,True,37,3,0,False,False,0.008,3242,bot
False,False,13439,2467473,829,False,True,5.029,4035,human
False,False,16001,3152,1816,True,False,3.34,2645,human
False,False,34073,4,164,False,False,112.629,1618,human
False,False,35304,261,653,False,False,3.939,1873,human
True,False,396,21,18,False,False,0.041,2526,bot
False,False,366,113553,288,False,True,6.313,4331,bot
True,False,124,1,0,False,False,0.211,1118,human
False,False,221,249,595,True,False,0.504,2563,human
False,False,1355,2068910,2169597,True,True,36.426,2306,bot
True,False,5929,158,365,False,False,3.301,1641,human
False,False,106,21,40,False,False,0.642,4159,human
False,False,41945,447,1002,True,False,6.583,4171,human
False,False,2410,43,109,False,False,0.852,4158,bot
False,False,21000,294,231,True,False,2.595,3585,human
True,False,22,0,0,False,False,0.179,1155,bot
False,False,715,2950,166,True,True,0.461,3476,human
False,False,38,112614,52762,False,False,19.995,2636,bot
True,False,191,18,0,False,False,0.011,3509,bot
False,False,309,68,214,True,False,0.213,3361,human
True,False,12387,307,994,True,False,2.454,4178,human
True,False,20200,949,684,True,False,3.998,2101,human
False,False,42698,166271,695,True,False,9.738,2103,human
True,False,15,12,40,False,False,0.042,903,human
False,False,1666,375,400,True,False,0.792,3633,human
True,False,54728,2306,5001,True,False,1.081,2194,human
False,False,2179,69,0,False,False,1.638,3797,bot
False,False,1261,13,350,False,False,0.545,3378,bot
False,False,2134,22,39,False,False,1.004,2825,bot
False,False,2135,161974,2270,True,True,5.947,3902,human
False,False,126,3791971,453,False,True,5.851,4050,human
False,False,1132,59863,158,True,False,2.466,3786,human
False,False,52,55,85,False,False,0.112,2098,human
True,False,98,2,0,False,False,0.002,2874,bot
True,False,4482,17583,916,False,True,2.842,4123,human
True,False,1161,17,54,False,False,0.726,2331,bot
True,False,13529,6672,979,False,False,0.88,3281,human
False,False,15817,5610,1618,True,True,0.878,4257,human
False,False,3929,45,50,True,False,0.853,2904,human
False,False,94021,497,538,True,False,46.041,2978,human
False,False,247,704,629,True,False,30.834,3508,human
True,False,2630,93,0,False,False,0.839,3819,human
False,False,1944,793826,367,False,False,4.231,3702,bot
False,False,90,1149071,1203323,False,False,16.118,4134,bot
False,False,45,143383,54916,False,False,1.945,2488,human
True,False,1222,4,21,False,False,0.67,2653,bot
True,False,39365,139,250,True,False,0.746,2978,human
False,False,1039,382,1934,True,False,8.502,4032,human
True,False,2139,102,666,True,False,0.832,4205,bot
False,False,19901,197932,1127,True,True,2.64,4231,human
False,False,2882,2069,2107,True,False,2.403,1987,human
True,False,2541,13,18,False,False,1.015,3397,bot
False,False,2707,1021837,177,False,True,3.562,4188,human
True,False,1874,1044028,893,False,True,7.526,3668,human
False,False,193058,2121,5000,True,False,38.027,4043,human
True,False,81439,335,617,True,False,9.037,3255,human
False,False,2071,1087896,199,True,True,1.672,2903,human
False,False,2385,10,19,False,False,1.201,3076,bot
True,True,16,2,0,False,False,0.07,2384,human
False,False,30,19,0,False,False,0.128,3239,human
True,False,11,324318,78,True,True,3.732,3079,human
False,False,15734,581645,1708,True,True,22.214,3941,human
False,False,6528,164,384,True,False,3.075,2972,human
False,False,998,10,23,False,False,0.549,2718,bot
False,False,255,23205697,1,True,True,1.311,4216,human
False,False,2024,14,0,False,False,1.14,1906,bot
False,False,391,1140978,495,False,True,1.957,3984,human
False,False,12135,481,778,False,False,0.413,3742,human
True,False,304,19,0,False,False,0.021,2429,bot
True,False,101,5,0,False,False,0.006,3557,bot
False,False,296,1435987,101,True,True,2.851,4150,human
True,False,5627,273,765,True,False,4.625,698,human
False,False,178134,2313,1421,True,False,33.707,3254,human
True,False,35,2,0,False,False,0.084,1894,human
False,False,1111,440,100,False,False,0.672,4070,human
True,False,31045,202,875,False,False,2.757,2157,human
False,False,2201,35,50,True,False,0.842,3722,bot
False,False,4108,273,263,False,False,4.212,2524,bot
True,False,33665,422,381,True,False,7.948,2985,human
False,False,11222,1386,643,False,False,2.62,1097,human
True,False,1331,8,37,False,False,0.92,1446,bot
True,False,35,3,0,False,False,0.062,1444,human
True,False,578,17,0,False,False,0.046,2718,bot
False,False,14300,2447855,392,False,True,4.842,4061,human
False,False,899,816,724,True,False,1.158,4031,human
False,False,650,22,66,False,False,0.212,3741,bot
True,False,1329,9,32,False,False,0.917,1446,bot
False,False,171,9649,956,False,False,1.547,4168,human
False,False,10988,3885,3352,False,False,8.596,1735,human
True,False,1577,43,0,True,False,1.504,1268,bot
False,False,2358,120,273,False,False,1.31,2799,bot
False,False,8069,385,201,True,False,8.682,2067,human
False,False,1127,27729,258,True,True,15.868,4059,human
False,False,6006,86,75,True,False,5.675,1406,human
False,False,2351,16,0,False,False,0.818,4050,bot
True,False,6,104,172,False,False,0.472,2096,human
False,False,44560,2456,1904,False,False,2.912,1453,human
True,False,93,195,2535,False,False,0.099,980,bot
True,False,14134,13,203,False,False,2.968,1858,human
False,False,584,19,58,True,False,0.285,3974,human
False,False,3567,838207,691662,True,False,25.09,3484,bot
False,False,8559,46,323,False,False,2.812,3613,human
True,False,85,0,0,False,False,0.119,1444,human
True,False,4401,112,533,False,False,0.745,1850,human
True,False,691,235,88,False,False,0.443,3334,human
True,False,1275,26,196,False,False,0.293,2531,human
False,False,2635,72,182,True,False,0.948,3577,bot
False,False,23,193591,207489,False,False,5.054,3420,bot
True,False,123550,1073,2147,True,False,6.032,3709,human
False,False,43976,762,425,True,False,7.439,3277,human
False,False,13691,64784,10820,True,True,3.837,4209,human
True,False,722,31,120,False,False,0.179,1929,human
False,False,0,249450,235810,False,True,0.019,4467,human
False,False,10837,41992,1044,False,True,15.03,2666,human
False,False,1305,74087,68272,False,False,5.488,3794,human
False,False,486,7417,5097,True,False,0.758,4238,bot
True,False,0,13899842,646,False,True,0.555,3018,human
False,False,17178,176992,1061,True,False,4.848,4177,human
True,False,1845,67,687,False,False,0.288,2947,human
False,False,24525,519,406,True,False,17.226,4065,human
False,False,3405,2023,133,False,False,0.591,3451,bot
True,False,156,0,0,False,False,0.261,1118,human
False,False,1423,49557935,1109,True,True,63.576,4940,bot
False,False,11274,874,901,True,False,6.896,3290,human
True,False,35,3,43,False,False,0.002,2569,bot
True,False,5444,29643,8514,True,False,9.375,3569,human
False,False,6728,823,436,True,False,0.773,4160,human
False,False,4427,998385,698324,True,True,4.848,4288,human
False,False,7726,438777,823,True,False,5.408,4038,human
True,False,425,13,0,False,False,0.023,3742,bot
False,False,2463,1785,0,False,False,2.471,3441,bot
True,True,7,0,0,False,False,0.447,3181,human
False,False,305,1045,1391,True,False,3.877,4025,bot
False,False,530,85,136,True,False,2.612,4127,human
True,False,12094,434,2416,True,False,5.663,2063,bot
True,False,1937,0,2,False,False,1.867,1327,bot
False,False,32727,675,652,False,False,9.278,3471,human
False,False,6099,232,598,False,False,3.072,815,human
False,False,2056,12672065,49116,True,True,5.587,4417,human
False,False,2620,71662,2083,True,True,4.905,4257,human
False,False,1590,726756,199,True,True,0.529,2716,human
True,True,5,0,0,False,False,0.011,1093,bot
True,False,3221,132,125,True,False,6.105,831,human
False,False,20250,73026,3207,True,True,3.247,4137,human
False,False,2058,10,72,True,False,1.277,3364,human
False,False,34398,14676,4097,False,True,24.522,4176,human
True,False,917,34,207,False,False,0.367,1244,human
True,False,0,75,6,False,False,0.554,2683,human
True,False,2288,78,0,True,False,1.406,3898,bot
False,False,9123,347,405,True,False,0.222,4238,human
True,False,3618,58,0,False,False,1.274,3465,bot
False,False,1946,3881,4740,False,True,3.475,4489,human
True,False,236,8,0,False,False,0.015,3305,bot
False,False,33648,1153,4007,True,False,28.088,2452,human
True,False,214,7,0,False,False,0.014,3152,bot
True,False,6689,259,479,True,False,2.346,3166,bot
False,False,0,12740,0,False,False,23.093,1891,bot
False,False,1918,1914,2200,False,False,2.343,4172,human
False,False,2076,257,0,True,False,2.524,3351,bot
False,False,1101,868740,46334,False,True,1.913,4039,human
True,False,2284,18,0,False,False,1.023,3147,bot
False,False,7,2,0,False,False,0.238,3778,human
False,False,139,53,97,True,False,0.135,4097,human
False,False,2331,6,0,False,False,0.813,4035,bot
True,False,1190,21,153,False,False,0.388,4609,bot
True,False,248,10,371,False,False,0.059,2426,bot
False,False,65,601768,78,True,True,0.457,3993,human
False,False,9789,281,280,True,False,2.454,2830,human
False,False,36,304,1620,False,False,0.244,1949,human
False,False,58652,1579,1006,True,False,21.304,4108,human
False,False,283638,83887,6416,False,False,16.45,3110,bot
False,False,2757,208208,210496,False,False,103.573,4202,human
False,False,1919,9,0,False,False,1.095,1942,bot
False,False,2521,27,0,True,False,0.903,4152,bot
True,False,5487,6457,302,True,False,1.798,3485,human
False,False,56,135,0,False,False,0.264,2803,human
False,False,3339,1274801,499,True,True,1.336,3805,human
True,False,44,16,10,False,False,0.273,1280,bot
True,False,26,18,0,False,False,0.163,1271,bot
True,False,34,27,0,False,False,0.154,1270,bot
True,False,73,0,0,False,False,0.102,1445,human
False,False,498,79,21,False,False,0.209,3374,bot
False,False,251387,12999,12967,False,False,59.905,4128,human
True,False,17821,249,990,True,False,3.847,3453,human
True,False,417,4475802,139,True,True,0.51,2296,human
False,False,1977,10,0,True,False,0.709,3916,bot
False,False,15450,95,872,True,False,0.286,3911,bot
False,False,21370,992,471,True,False,15.67,3255,human
True,False,28,140120,61,True,False,25.77,3423,human
True,False,2171,1,112,False,False,0.765,2875,bot
True,False,161,49,133,False,False,0.0,2700,bot
True,False,2372,122,0,False,False,1.162,2824,bot
